"pred_ili[15,13]","pred_ili[16,13]","pred_ili[17,13]","pred_ili[18,13]","pred_ili[19,13]","pred_ili[20,13]"
0.0141001,0.0188715,0.0124274,0.0142751,0.0175304,0.0145141
0.010949,0.0135672,0.0124313,0.0112241,0.0130982,0.0154113
0.010882,0.0137946,0.013563,0.0115521,0.0135939,0.0141325
0.0127436,0.0156622,0.0144081,0.0110743,0.0105677,0.0122737
0.0122201,0.0135958,0.0110683,0.0129791,0.0154948,0.0180653
0.0120178,0.0202597,0.0145501,0.0137487,0.016759,0.0186256
0.0123354,0.0137826,0.0113837,0.00953068,0.0109921,0.0138003
0.0147497,0.0164104,0.0120405,0.0121411,0.0118409,0.0155467
0.0115441,0.0133867,0.00672645,0.0100358,0.00851472,0.00895477
0.0107006,0.0126536,0.0103259,0.0111658,0.0114449,0.0154704
0.0164763,0.0163057,0.0146622,0.015766,0.0156909,0.019101
0.010021,0.0127322,0.0112468,0.0132537,0.0157271,0.0170974
0.0129696,0.0145439,0.0104232,0.0102059,0.0134498,0.0170371
0.0136955,0.0144373,0.0115257,0.0102661,0.00862752,0.0106004
0.0132717,0.0127887,0.0114996,0.00967137,0.0112703,0.0120089
0.0132628,0.0145049,0.0116739,0.0136716,0.0150772,0.0150748
0.0117574,0.0149055,0.0120377,0.0105226,0.0124366,0.0144067
0.0108028,0.0132141,0.0138908,0.0115331,0.0145533,0.0168067
0.0115343,0.0136696,0.00694809,0.00855751,0.00898831,0.00932028
0.0115747,0.0123389,0.0110677,0.0106809,0.0113905,0.0135901
0.0160063,0.0169866,0.0142632,0.0131937,0.013853,0.0165461
0.011898,0.0137967,0.0135819,0.00893161,0.00578759,0.00399797
0.0158455,0.0127426,0.0143102,0.0149354,0.0142219,0.0181122
0.0147883,0.0179084,0.0141978,0.0121565,0.0145964,0.0156649
0.0108214,0.0103642,0.00845466,0.0102042,0.00839394,0.0135736
0.0146367,0.0135011,0.0116299,0.013193,0.012979,0.0183678
0.0124887,0.0123452,0.00914756,0.00990811,0.0077109,0.0118803
0.0156895,0.0146897,0.0142298,0.0156346,0.0137488,0.0178755
0.0108467,0.0113477,0.00939379,0.0164115,0.0109675,0.0183212
0.0129422,0.0132292,0.0129566,0.0112612,0.0130549,0.0151356
0.0143462,0.0142443,0.0127046,0.015434,0.0163791,0.0215236
0.0118367,0.0128742,0.0109689,0.0107064,0.0118013,0.0122577
0.0137198,0.0150582,0.0110825,0.0117691,0.0164012,0.0217986
0.0103359,0.0117635,0.0101466,0.0147615,0.00831805,0.0143546
0.0132503,0.0140417,0.0110542,0.0123034,0.00944781,0.0108073
0.0137603,0.0158637,0.0110021,0.0113272,0.0113211,0.0137573
0.0115178,0.016341,0.0103034,0.00882178,0.0104366,0.0107104
0.0118294,0.0114137,0.0105101,0.012685,0.00915687,0.0141667
0.0142018,0.0139113,0.0111815,0.0120632,0.0108714,0.0165
0.0131669,0.0127759,0.0120253,0.0142427,0.0171467,0.0216083
0.0121546,0.0164684,0.0119697,0.0144994,0.0105863,0.0188678
0.0124865,0.0144647,0.0136198,0.0129657,0.0137826,0.0206157
0.0117114,0.0130849,0.0118219,0.0127168,0.0156427,0.0213916
0.0129533,0.0154301,0.0132126,0.0129594,0.0138922,0.0192431
0.0112654,0.0133663,0.00797497,0.00848828,0.00689263,0.00876002
0.0144122,0.0151534,0.011483,0.0118905,0.0141258,0.0171293
0.0137224,0.0152485,0.0107945,0.0115481,0.0125996,0.0164395
0.0118434,0.0151143,0.0115858,0.0137387,0.0134361,0.0207583
0.0150482,0.0163369,0.0119648,0.0136997,0.0119265,0.0165628
0.0119752,0.0150658,0.013302,0.0136934,0.0145683,0.0155138
0.0123912,0.0130972,0.0101368,0.00901989,0.00934292,0.00956239
0.0129703,0.0152435,0.0112717,0.0126344,0.0115355,0.0117221
0.0128419,0.0136095,0.00945782,0.0107263,0.0110181,0.0155928
0.0142586,0.0141441,0.0113245,0.0122044,0.0141925,0.0197813
0.0137507,0.011968,0.0103879,0.00937963,0.00878421,0.0144549
0.0124625,0.0172213,0.00996685,0.010958,0.0100502,0.0145109
0.0112486,0.00985213,0.00901961,0.00873171,0.00598789,0.00748214
0.0119282,0.0118667,0.0131079,0.0123942,0.0115166,0.0171987
0.0128357,0.0125952,0.00943855,0.0105627,0.011547,0.0165074
0.0130116,0.0157128,0.0133911,0.0111995,0.0120329,0.0152516
0.0115293,0.016271,0.0119189,0.00708838,0.00123665,0.00106029
0.0131103,0.0162845,0.0110994,0.0116049,0.0124063,0.015886
0.0121752,0.0188208,0.00981993,0.0116821,0.012573,0.0199739
0.0123767,0.0131433,0.00940654,0.0109135,0.0136318,0.0161248
0.0121448,0.0133945,0.0100595,0.0122319,0.0153429,0.0179627
0.012286,0.0159596,0.0103798,0.0145903,0.0136171,0.0192305
0.0139403,0.0140991,0.0143852,0.0100501,0.0104804,0.0142569
0.0114101,0.0126583,0.0097102,0.00869797,0.0112576,0.011808
0.012536,0.015348,0.0130299,0.0136816,0.0137319,0.01902
0.0106328,0.0125707,0.00962886,0.0104948,0.00837689,0.0118281
0.0144378,0.014844,0.0111139,0.0120649,0.0126921,0.0145664
0.0108385,0.0118338,0.0128616,0.0149103,0.0180206,0.0127957
0.0137811,0.0180953,0.0127701,0.0117685,0.011383,0.0174073
0.0120771,0.0128877,0.0102086,0.0113545,0.0118145,0.0149086
0.0123772,0.0168207,0.0130725,0.0170817,0.0110345,0.0160481
0.0138479,0.0163668,0.0126481,0.0120765,0.0120112,0.0163127
0.0149733,0.0137906,0.013034,0.0138642,0.0159887,0.0197492
0.00939746,0.0108999,0.0113854,0.0127339,0.0103016,0.0153447
0.010442,0.0135867,0.0101352,0.0119019,0.0118646,0.0198771
0.0111471,0.0149836,0.0118606,0.0127434,0.0134793,0.016998
0.0106677,0.0137783,0.0110666,0.0168178,0.0167146,0.0218594
0.0136073,0.0156905,0.0116471,0.0117182,0.0141832,0.0183725
0.0117646,0.0142651,0.0130845,0.0119143,0.012367,0.0154814
0.0129058,0.0133079,0.0124552,0.0134525,0.0134553,0.0157755
0.0130478,0.0133349,0.0117248,0.00977319,0.0121276,0.0165382
0.0141835,0.013768,0.0112958,0.0127197,0.0126521,0.0186367
0.0108831,0.0168704,0.012675,0.0146868,0.0147078,0.0160209
0.0145708,0.0132433,0.0124214,0.0149072,0.013038,0.0123531
0.0130657,0.0158451,0.0103536,0.00905935,0.00960028,0.0109387
0.0142272,0.0121731,0.0137604,0.0149448,0.0121738,0.0154973
0.0134497,0.0122289,0.00943783,0.0123455,0.013763,0.0138052
0.01097,0.0138987,0.00948227,0.0123226,0.0117849,0.0133977
0.0106551,0.0148922,0.014385,0.0100258,0.0114434,0.018006
0.0106097,0.015027,0.0102258,0.0146922,0.0144416,0.0167333
0.0136727,0.0168061,0.0165982,0.0732533,0.735735,0.93582
0.0150047,0.0160538,0.0115684,0.013347,0.0134436,0.016886
0.01521,0.0169484,0.00918616,0.00916199,0.00946984,0.0168262
0.0130353,0.0129139,0.010883,0.0109007,0.0111688,0.0133069
0.012723,0.013911,0.00942453,0.00952268,0.0108356,0.0140705
0.0122978,0.0134022,0.0118108,0.0108111,0.0114666,0.016755
0.013403,0.0167926,0.0131431,0.0131825,0.0144466,0.0177196
0.0118628,0.0150546,0.0100985,0.00797916,0.0101366,0.0136729
0.0121067,0.0144188,0.0102829,0.0111577,0.0107129,0.0129179
0.0154276,0.0158399,0.0152741,0.0138813,0.0108224,0.0152454
0.0104766,0.0139864,0.00946002,0.0102242,0.0108294,0.0106155
0.0134922,0.0150592,0.0133062,0.0128655,0.011071,0.0158008
0.0108328,0.0123745,0.00932341,0.0103787,0.0112825,0.0133314
0.0121237,0.0146405,0.00895379,0.00808492,0.00721393,0.00959597
0.0129877,0.0150053,0.011937,0.0108604,0.0102538,0.0132616
0.0127667,0.0157735,0.0117782,0.0119389,0.0130802,0.0170832
0.0139011,0.0150648,0.0122983,0.0112708,0.0131896,0.0163953
0.0123001,0.0132122,0.0134174,0.0117157,0.0149359,0.0164608
0.0116314,0.0109642,0.0119882,0.0105018,0.00952374,0.0139428
0.013586,0.0154498,0.0134892,0.0134545,0.0127012,0.0192119
0.0100803,0.0144957,0.00952604,0.0115759,0.0111229,0.0126765
0.0131943,0.0131548,0.0100078,0.0125767,0.0131199,0.0146479
0.0117338,0.0146502,0.0125208,0.0114248,0.0142355,0.0130726
0.0127975,0.0150381,0.0131348,0.0126276,0.0136206,0.0154449
0.0134023,0.0139066,0.0150375,0.0110556,0.0142328,0.0178228
0.0139566,0.0133231,0.0109833,0.0117934,0.0145984,0.0193952
0.0110723,0.0119326,0.008378,0.0124537,0.0137298,0.0142575
0.0117927,0.0133033,0.0114994,0.00879201,0.012043,0.014582
0.0150575,0.0173857,0.0135233,0.0172833,0.0163521,0.0231752
0.00990942,0.0131303,0.00924269,0.0107215,0.0123515,0.013793
0.0143447,0.017225,0.0100567,0.0114735,0.0129179,0.024618
0.0147602,0.0155659,0.0100795,0.0114709,0.0172377,0.0350397
0.0125649,0.0123283,0.0100824,0.0148921,0.0136755,0.0179189
0.0138953,0.0186231,0.0215231,0.0264527,0.0295211,0.0399612
0.0156955,0.012855,0.00951924,0.0122707,0.0106705,0.0152769
0.0105825,0.0120894,0.0100531,0.0102034,0.0106902,0.0125157
0.0131352,0.012604,0.0113722,0.0208243,0.0285998,0.0313337
0.0129401,0.0159234,0.0139794,0.0123739,0.0125952,0.0244018
0.0110146,0.0124816,0.0106353,0.0105874,0.0115932,0.0160234
0.0114396,0.0135776,0.0151064,0.015295,0.018115,0.0275585
0.0124973,0.0152892,0.0110446,0.0102478,0.0134431,0.0135126
0.0142112,0.0152,0.0124414,0.0134185,0.0129125,0.0163618
0.0105401,0.0132795,0.00957539,0.0101696,0.00911499,0.0137292
0.0135689,0.0150748,0.0124573,0.0087406,0.0103623,0.0120088
0.0135112,0.0113808,0.0073113,0.00839627,0.00783233,0.007249
0.0124762,0.0138038,0.0112047,0.0102476,0.00935298,0.0117242
0.011566,0.0107016,0.0088698,0.00887961,0.0109682,0.0129415
0.0130327,0.0125967,0.0114683,0.0120878,0.01202,0.0147712
0.0163853,0.0130921,0.0117881,0.0122632,0.01081,0.0139002
0.013724,0.0171442,0.0104487,0.00991814,0.0104284,0.0186857
0.0114875,0.013358,0.00935861,0.0123102,0.00902691,0.0138975
0.0131781,0.0184311,0.014296,0.0121801,0.0140348,0.00969257
0.0139096,0.0118829,0.0088965,0.0106497,0.0117142,0.0148498
0.0132379,0.016962,0.0134469,0.0136601,0.0131766,0.0148863
0.0130932,0.0158878,0.0139784,0.0161436,0.0142225,0.0123371
0.0158666,0.016004,0.0127429,0.0134124,0.0128032,0.0154429
0.0118035,0.010732,0.0109557,0.0136221,0.00143916,0.000313192
0.0145411,0.0183146,0.015407,0.0168535,0.0152553,0.0211276
0.0106381,0.0109658,0.00764271,0.0099317,0.00728656,0.00808311
0.0115482,0.0154744,0.0109997,0.0107308,0.0110761,0.0138072
0.0145383,0.0117038,0.0109383,0.0110176,0.0116216,0.0130711
0.0120495,0.013111,0.0114324,0.00800075,0.0126203,0.0160123
0.0117101,0.0131884,0.0113674,0.00941066,0.0132584,0.0157693
0.0121601,0.014654,0.0100418,0.0113148,0.0112582,0.0156445
0.012012,0.0117754,0.0107037,0.0108182,0.0107317,0.0154681
0.0126973,0.0150615,0.0117394,0.0131005,0.0115869,0.0160918
0.0106938,0.0121118,0.0100422,0.00920779,0.0112548,0.0168648
0.014319,0.0150459,0.0108307,0.00969215,0.0111348,0.0131106
0.0128963,0.0134197,0.0124664,0.0122467,0.0134773,0.0177543
0.0156389,0.0172583,0.0139054,0.0122592,0.0116723,0.0154177
0.0150167,0.0179848,0.0219252,0.0443479,0.0391776,0.03876
0.0156761,0.0172485,0.0114245,0.0120191,0.011946,0.013968
0.0120887,0.0173491,0.0208969,0.0223705,0.0195779,0.0212141
0.0120174,0.0116324,0.00997371,0.0140733,0.0145462,0.0175615
0.014673,0.0130857,0.00996872,0.0116717,0.0104897,0.0138539
0.0117649,0.0140191,0.00914112,0.011745,0.0121186,0.0128656
0.0140345,0.0152934,0.0148914,0.01634,0.0174708,0.0193307
0.0134099,0.012819,0.0128704,0.0108834,0.0108182,0.0155234
0.0138378,0.0138479,0.0108539,0.0137013,0.012173,0.0154217
0.011918,0.0116538,0.0116207,0.0108424,0.0126008,0.0148126
0.0124933,0.0129816,0.00800352,0.010566,0.0116132,0.0123575
0.0107126,0.0155281,0.0130766,0.015202,0.0124731,0.0176044
0.0137283,0.0158959,0.0120172,0.0172264,0.0175759,0.0258685
0.0131504,0.0127743,0.00915779,0.0148199,0.0126884,0.0146008
0.0122595,0.0145355,0.0127206,0.0105799,0.0119261,0.0159553
0.011629,0.0142371,0.0107476,0.0107215,0.0124581,0.0215153
0.0125191,0.0135753,0.0102216,0.0122889,0.013315,0.0155373
0.0139518,0.0178701,0.0124686,0.0125622,0.0158599,0.0233296
0.0119155,0.0153633,0.011783,0.0149018,0.0143644,0.0171951
0.012073,0.0138174,0.00956874,0.00999786,0.00994905,0.0151864
0.0130584,0.0131727,0.0132354,0.0141592,0.0131227,0.017246
0.0154748,0.0163163,0.0143207,0.0150224,0.0168211,0.0272673
0.0126016,0.011799,0.0102766,0.0102227,0.011313,0.0105228
0.0145305,0.0150836,0.012226,0.0142528,0.0124117,0.0195101
0.0129306,0.0108747,0.0101305,0.0116241,0.0104083,0.0120186
0.0120954,0.0141034,0.0111005,0.010312,0.0124929,0.0135026
0.0144476,0.014281,0.0120306,0.0118864,0.0133703,0.014838
0.0109331,0.0126934,0.0122708,0.0118148,0.0115036,0.0165113
0.0157022,0.019658,0.0114666,0.0132214,0.013952,0.0169972
0.0129715,0.0154322,0.010383,0.0134641,0.0140756,0.0163474
0.0134757,0.0145405,0.0118102,0.0128657,0.0151895,0.0184557
0.0116271,0.015416,0.0128748,0.0123697,0.0125789,0.0181097
0.00983816,0.0111096,0.0114956,0.0106089,0.0148354,0.0219566
0.012638,0.0121866,0.0109289,0.0144198,0.0125518,0.0222662
0.0135613,0.0151503,0.0108279,0.014096,0.0114557,0.0152873
0.0121341,0.0118281,0.010353,0.0120834,0.0112079,0.0158958
0.0134256,0.0148008,0.0137549,0.0146036,0.0125694,0.0155633
0.0128202,0.0145659,0.0123084,0.0106991,0.0139085,0.0199323
0.0130326,0.0105433,0.0104703,0.013212,0.0116666,0.0154
0.0112546,0.0177938,0.0138858,0.0134952,0.0123767,0.0190791
0.0155521,0.0187095,0.0163552,0.0157641,0.0176164,0.0232952
0.0114958,0.0153957,0.010744,0.0117667,0.0107072,0.0105462
0.010697,0.0150614,0.0111848,0.00995977,0.00791496,0.00802296
0.0115052,0.0124046,0.0127424,0.0132513,0.0133193,0.0161604
0.0112926,0.0117704,0.0111291,0.0107868,0.0117989,0.0149413
0.00974399,0.0101025,0.0105026,0.0111157,0.0116544,0.0152444
0.0135537,0.012297,0.0100994,0.00985948,0.00941822,0.0144454
0.00779037,0.0124726,0.0103337,0.0111538,0.0167392,0.0162166
0.0126776,0.0091085,0.0051748,0.00351665,0.00305047,0.00262819
0.0143508,0.0152387,0.0132025,0.0117902,0.0125963,0.0211237
0.0125508,0.0130573,0.0109078,0.0150815,0.0101332,0.0119609
0.014226,0.015473,0.0135012,0.0130224,0.0128913,0.0163891
0.0128676,0.0143867,0.00916322,0.0100156,0.0114351,0.0177899
0.0133638,0.0172753,0.013769,0.0138659,0.0195032,0.0251776
0.0145941,0.0171956,0.0121231,0.0131567,0.010937,0.0115772
0.0130041,0.0129258,0.00727565,0.00798453,0.00978583,0.0113188
0.0110921,0.012346,0.0117747,0.00984082,0.0161524,0.022083
0.0101177,0.0154985,0.0117969,0.010509,0.014127,0.0149856
0.013445,0.0140472,0.0128221,0.0129923,0.0129376,0.0168967
0.0123673,0.0162977,0.0118343,0.0112762,0.0113464,0.0161017
0.0122634,0.0141617,0.0106685,0.0103921,0.0110498,0.0146301
0.0113146,0.0126299,0.00960224,0.00983364,0.00912856,0.0124241
0.0123478,0.0125888,0.00855872,0.00969235,0.00984924,0.010345
0.0115909,0.0119803,0.0108816,0.0120465,0.0105517,0.014043
0.0129688,0.0128138,0.0128194,0.0126164,0.0105923,0.0190947
0.0130458,0.0136755,0.0100529,0.0102557,0.00826534,0.0104499
0.0129706,0.0122264,0.0115951,0.0136882,0.0150023,0.016897
0.0126433,0.0123976,0.0083781,0.00883416,0.0101625,0.0105071
0.0124375,0.0128634,0.0120217,0.013153,0.0137977,0.0218424
0.0150481,0.0139561,0.011646,0.00539675,0.0101386,0.0120101
0.0100647,0.0141292,0.0122449,0.0106178,0.0136196,0.0178165
0.00928622,0.0136475,0.00840674,0.00854614,0.00695992,0.00676683
0.0159479,0.00990575,0.0101889,0.0103709,0.0101107,0.0112831
0.0145041,0.0159734,0.0116364,0.0120115,0.00983591,0.0142617
0.0120536,0.0126398,0.0090344,0.0097208,0.0100462,0.0116867
0.0140132,0.0135553,0.0130589,0.0135036,0.00995016,0.0156548
0.0127922,0.0103387,0.0093577,0.00822516,0.0115366,0.014059
0.0109604,0.0135606,0.0130419,0.011284,0.0123997,0.016615
0.00922648,0.0126576,0.0094735,0.00999428,0.00897382,0.0127789
0.010571,0.0137307,0.0133408,0.0119833,0.0111742,0.0172322
0.0152351,0.0115821,0.0106408,0.011245,0.0146701,0.0172298
0.0136501,0.0154636,0.0108496,0.0102402,0.0103856,0.0126277
0.0104514,0.0127734,0.0112658,0.0133337,0.012488,0.0159203
0.0121441,0.0146806,0.0101406,0.00987688,0.00958783,0.014073
0.0122911,0.0134878,0.0126207,0.0129955,0.0107537,0.0151697
0.0134138,0.0137356,0.0119348,0.011209,0.0125702,0.0106156
0.0135648,0.0130308,0.0109567,0.0107945,0.00998522,0.0125374
0.0135357,0.0160899,0.01203,0.0116265,0.0138903,0.0171341
0.012312,0.0168465,0.0153563,0.0174933,0.0254991,0.042425
0.0124099,0.0120763,0.0130365,0.0108892,0.0130095,0.018092
0.0130976,0.0135293,0.00938345,0.0170653,0.0171902,0.0228008
0.0143315,0.0171931,0.012183,0.0134135,0.0125544,0.0156848
0.0131385,0.0134107,0.0117447,0.012537,0.012776,0.0132945
0.0111761,0.0125499,0.00958892,0.0103786,0.0139074,0.0188627
0.0148736,0.0135485,0.010861,0.0116756,0.0114881,0.0115843
0.0115106,0.0135162,0.0131301,0.0122973,0.0110467,0.0122665
0.0143693,0.0197261,0.00867822,0.0135257,0.0139767,0.016729
0.0136267,0.0178192,0.0167162,0.0153969,0.0176719,0.0226128
0.0142539,0.0153236,0.0121313,0.0156203,0.0138869,0.0164114
0.013355,0.0156738,0.0153444,0.014352,0.0164933,0.0220081
0.0122095,0.0134418,0.0108205,0.0103327,0.0109043,0.0153866
0.0110694,0.0128811,0.0136279,0.0105337,0.0129909,0.0227376
0.0128015,0.0155172,0.0114102,0.0114652,0.0117544,0.0136822
0.0109977,0.0139168,0.0104067,0.00869448,0.0131866,0.0159907
0.0113642,0.0128335,0.00744365,0.00982354,0.00820237,0.0141398
0.0126696,0.0139086,0.0100805,0.0100037,0.00906451,0.0146339
0.0140852,0.014916,0.011896,0.012715,0.0106237,0.016155
0.015023,0.0124581,0.015286,0.0140325,0.0150465,0.0180319
0.0136759,0.0135979,0.00947903,0.0121344,0.0121065,0.0141773
0.00979153,0.0126491,0.0114388,0.00918967,0.014426,0.0155093
0.0122259,0.0125206,0.0100487,0.0109162,0.0130877,0.016402
0.0152841,0.0130886,0.0104036,0.00814624,0.0096094,0.0128048
0.0140486,0.0160868,0.0111529,0.0123956,0.0123798,0.0186646
0.0130235,0.0147263,0.0110835,0.0111902,0.0107592,0.0129243
0.013909,0.0140551,0.0145244,0.0141338,0.0164494,0.0238283
0.0100765,0.0161646,0.0125873,0.0132329,0.0120285,0.0149616
0.0119402,0.0134443,0.0121406,0.00902303,0.0113678,0.0183571
0.013847,0.0145166,0.0113055,0.0110538,0.0146241,0.0182284
0.00840823,0.00971761,0.00791777,0.00886801,0.0102908,0.0116061
0.0115865,0.0111839,0.0120452,0.0123391,0.0083254,0.0117355
0.013729,0.0155932,0.0109712,0.0140304,0.013781,0.0195218
0.012994,0.0128245,0.0090523,0.0125883,0.0135799,0.0197741
0.0121963,0.0123161,0.00718664,0.00675536,0.00753234,0.010971
0.0136079,0.0147808,0.0125548,0.0122749,0.0162325,0.0276698
0.0132181,0.014138,0.0149179,0.0128244,0.0137909,0.0220922
0.0121341,0.0156942,0.0151783,0.0142778,0.0148593,0.0210107
0.0128151,0.0181932,0.00821911,0.00933411,0.0113925,0.0175115
0.0125879,0.0150869,0.0143685,0.0157763,0.0152059,0.0240462
0.013013,0.0138339,0.0104062,0.0126705,0.0113498,0.0182213
0.0121719,0.0130565,0.0103226,0.0100676,0.0111683,0.0116643
0.0129833,0.0174882,0.014591,0.0156302,0.0154525,0.0256822
0.013401,0.0147318,0.00993361,0.0121682,0.011432,0.0147001
0.0122694,0.0134722,0.0110481,0.00934996,0.00990755,0.0155379
0.0116504,0.0167595,0.0113928,0.0154211,0.0140672,0.0183474
0.0130012,0.0128767,0.00868843,0.0101169,0.00987252,0.0146021
0.0132654,0.0153576,0.0108201,0.0118179,0.0114866,0.0148082
0.0133077,0.0155726,0.0113805,0.0101601,0.00912684,0.0138624
0.0117824,0.0133173,0.0106003,0.010238,0.0110391,0.0134632
0.0139376,0.0105142,0.00780611,0.00726281,0.00780365,0.00855216
0.0122961,0.0135303,0.00892867,0.00863096,0.00902219,0.00990662
0.0119171,0.0148281,0.00909034,0.0087811,0.0111676,0.0136389
0.0146782,0.0141505,0.0108237,0.0100046,0.0105432,0.015503
0.0108294,0.0139787,0.0110483,0.0116419,0.0108828,0.0159467
0.0161872,0.0142556,0.0101846,0.0129992,0.00977892,0.0108879
0.0129981,0.0130113,0.0173454,0.0138702,0.0165372,0.0201541
0.016942,0.0153585,0.0141468,0.0118729,0.0184694,0.0173075
0.0114096,0.0153635,0.0122358,0.0109796,0.0117396,0.0171237
0.0124396,0.0138085,0.0106862,0.0108511,0.0094015,0.0174508
0.0135524,0.0176274,0.0107725,0.012195,0.0147573,0.0165693
0.0131513,0.0138152,0.0122223,0.0147901,0.0121832,0.0151134
0.0158184,0.0164603,0.013797,0.0148461,0.0134488,0.016283
0.0119988,0.0132915,0.0122353,0.00903414,0.0103249,0.01699
0.0121134,0.0124449,0.00901517,0.00810366,0.0113404,0.0124411
0.0152546,0.0140715,0.00912393,0.00734149,0.00439821,0.00845253
0.0119975,0.0170506,0.00925608,0.00904297,0.00989795,0.00951177
0.0127729,0.0155634,0.0089914,0.0104158,0.00882437,0.0151099
0.0151672,0.013133,0.0146938,0.0119875,0.0104753,0.0188541
0.0108237,0.0153803,0.00860439,0.0101988,0.00987716,0.0179796
0.0128291,0.0120944,0.0118299,0.0135874,0.0137222,0.0161048
0.0105916,0.0122756,0.0124634,0.010703,0.0116032,0.014053
0.0127741,0.0168997,0.0128324,0.0122089,0.0136753,0.0181913
0.0122916,0.0129694,0.0100395,0.00970172,0.00878818,0.0149412
0.011338,0.0149442,0.00958737,0.0112071,0.00762598,0.0105065
0.0122217,0.0106491,0.0110695,0.0156089,0.0114658,0.0159936
0.0129942,0.014208,0.0115789,0.0113147,0.0111999,0.0163522
0.012666,0.015249,0.00897802,0.0115055,0.00963461,0.0141666
0.0120599,0.014473,0.00919584,0.0112661,0.0116249,0.0139591
0.0123474,0.0120632,0.00810683,0.0111257,0.0114351,0.0196265
0.0124695,0.0151505,0.0149554,0.0184931,0.0250334,0.0451316
0.0126361,0.0140107,0.0103152,0.0106156,0.00977592,0.0138091
0.0124661,0.0136037,0.0102678,0.0121792,0.0114626,0.0147202
0.0119203,0.0138628,0.0110243,0.010318,0.00905872,0.0155228
0.0157246,0.0164683,0.0093057,0.0100379,0.0105689,0.0128705
0.0149111,0.0159771,0.0102069,0.0105263,0.0121191,0.018957
0.0112715,0.0128978,0.00944843,0.00960204,0.00952681,0.0121302
0.0138418,0.0177593,0.0135511,0.0176023,0.0126717,0.021549
0.0118117,0.0136524,0.0116558,0.0109626,0.0121591,0.0180445
0.0132612,0.0149907,0.0111988,0.0103283,0.0104734,0.0138817
0.0121195,0.0163581,0.0123752,0.0150087,0.0170406,0.0243574
0.0116086,0.0137789,0.00995618,0.0107839,0.00885754,0.0162908
0.0115655,0.0151393,0.0107928,0.0123775,0.0104561,0.0141521
0.0125013,0.0120605,0.0107397,0.011009,0.00746024,0.0158205
0.0145231,0.0167847,0.0128654,0.0151532,0.0194959,0.0271765
0.0127735,0.013496,0.0109422,0.00957226,0.0126191,0.0170257
0.0121744,0.015204,0.0120538,0.012635,0.00944823,0.0127497
0.0132338,0.0113379,0.0117689,0.00959931,0.0121413,0.0149425
0.0140056,0.016821,0.0108942,0.0163198,0.0141973,0.019726
0.013302,0.0135081,0.0104636,0.0137927,0.013935,0.0184917
0.0126411,0.0144848,0.014123,0.0111766,0.0135218,0.0168733
0.0125386,0.0166157,0.0129068,0.0152007,0.0140333,0.0182953
0.0115711,0.0125702,0.00929476,0.012267,0.0113032,0.0165971
0.0138637,0.0163806,0.0150748,0.0146657,0.0170548,0.0214632
0.0116717,0.0178932,0.0118753,0.0127661,0.0128365,0.0194687
0.0113659,0.0114738,0.00951645,0.0100991,0.00888481,0.0150646
0.0110063,0.0124718,0.00558713,0.00691404,0.00526592,0.0064453
0.0122754,0.0113509,0.00729967,0.00860877,0.0104157,0.0123651
0.0119875,0.0154204,0.00946233,0.011843,0.0109528,0.0133338
0.0128775,0.0140467,0.0128979,0.0132282,0.0117065,0.0195365
0.0149753,0.0143152,0.0117984,0.0117146,0.0103722,0.01462
0.0115505,0.0172965,0.00992837,0.0152852,0.0148042,0.0178228
0.0150532,0.0147385,0.0109554,0.0138213,0.0127968,0.0142049
0.0128986,0.0143857,0.01028,0.0105171,0.0114677,0.0123897
0.0120217,0.0148369,0.0119757,0.0136567,0.011875,0.0184915
0.0122463,0.0164437,0.0126149,0.0123077,0.013166,0.0150494
0.0132732,0.0131514,0.0118443,0.00998459,0.0139756,0.0136917
0.0132751,0.0147126,0.0106612,0.0136803,0.0128075,0.0192405
0.0128485,0.0126219,0.0101256,0.0100857,0.0102038,0.014585
0.0149261,0.015748,0.0124338,0.0141983,0.0139297,0.0165073
0.0118833,0.0154365,0.00898421,0.010636,0.0135238,0.0142929
0.01285,0.0131171,0.0113029,0.0102123,0.0128085,0.0161026
0.01624,0.0159246,0.0115881,0.0131252,0.0111119,0.0141824
0.0108576,0.0158397,0.0117009,0.0120753,0.0101269,0.0141471
0.0108578,0.0125357,0.0102822,0.0136667,0.0110424,0.0141237
0.0127433,0.0142439,0.00983271,0.0105347,0.0089215,0.0138653
0.0143268,0.012858,0.00949838,0.010495,0.0141963,0.206289
0.00982829,0.0130798,0.00842379,0.0117065,0.00878503,0.0167272
0.0105522,0.0160019,0.0133087,0.0121857,0.0123321,0.0163908
0.0137552,0.0162294,0.0148246,0.0143082,0.018357,0.0341816
0.0146045,0.0165438,0.0150101,0.0157204,0.0176197,0.0276124
0.010561,0.0113098,0.0102566,0.0100785,0.0107906,0.0139635
0.0149007,0.0202266,0.037333,0.0433299,0.0433461,0.0488812
0.0143835,0.0178492,0.0105838,0.0108881,0.0133291,0.0170815
0.0116574,0.0145401,0.0152341,0.0223445,0.0288296,0.0462004
0.0103632,0.0162993,0.0143545,0.0130897,0.0150241,0.0234882
0.0137623,0.0169978,0.0162457,0.0160019,0.0180917,0.0275604
0.0134255,0.017316,0.0149463,0.0142169,0.0146724,0.0205777
0.0113869,0.0140997,0.0144405,0.00934047,0.00970675,0.0144619
0.0126745,0.015122,0.00985044,0.0104354,0.0109499,0.0150796
